"","ID","GeneID","GenbankID","OtherID"
"27642","rna27641","408559"," Genbank:XM_392104.6","GB51283"
"27643","rna27642","726146"," Genbank:NM_001163463.1","GB51330"
"27644","rna27643","107965701"," Genbank:XR_001705992.2)",""
"27645","rna27644","102656603"," Genbank:XR_408335.3)",""
"27646","rna27645","100629033"," Genbank:NR_039502.1"," miRBase:MI0016212)"
"27647","rna27646","100629033"," miRBase:MIMAT0018582"," miRBase:MI0016212)"
"27648","rna27647","107965700"," Genbank:XR_003306232.1)",""
"27649","rna27648","100577695"," Genbank:XR_003306267.1)",""
"27650","rna27649","100577695"," Genbank:XR_001705984.2)",""
"27651","rna27650","100577695"," Genbank:XR_003306269.1)",""
"27652","rna27651","100577695"," Genbank:XR_003306270.1)",""
"27653","rna27652","100577695"," Genbank:XR_003306266.1)",""
"27654","rna27653","100577695"," Genbank:XR_003306268.1)",""
"27655","rna27654","410642"," Genbank:XM_016917125.2","GB51284"
"27656","rna27655","410642"," Genbank:XM_006559367.3","GB51284"
"27657","rna27656","410642"," Genbank:XM_006559368.3","GB51284"
"27658","rna27657","107965727"," Genbank:XR_001706106.2)",""
"27659","rna27658","102656349"," Genbank:XM_026445787.1)",""
"27660","rna27659","102656349"," Genbank:XM_026445786.1)",""
"27661","rna27660","102656349"," Genbank:XM_026445785.1)",""
"27662","rna27661","102656349"," Genbank:XR_001706040.2)",""
"27663","rna27662","113218528"," Genbank:XR_001706034.2)",""
"27664","rna27663","113218528"," Genbank:XR_003306276.1)",""
"27665","rna27664","113219305"," Genbank:XR_003306277.1)",""
"27666","rna27665","102656308"," Genbank:XR_408324.3)",""
"27667","rna27666","102656308"," Genbank:XR_003306271.1)",""
"27668","rna27667","102656276"," Genbank:XR_408323.2)",""
"27669","rna27668","102656229"," Genbank:XR_001706093.2)",""
"27670","rna27669","102656196"," Genbank:XR_408320.3)",""
"27671","rna27670","102656196"," Genbank:XR_001706096.2)",""
"27672","rna27671","107965725"," Genbank:XR_003306278.1)",""
"27673","rna27672","102656112"," Genbank:XR_001706016.2)",""
"27674","rna27673","102656112"," Genbank:XR_003306274.1)",""
"27675","rna27674","102656112"," Genbank:XR_003306275.1)",""
"27676","rna27675","102656112"," Genbank:XR_003306272.1)",""
"27677","rna27676","102656112"," Genbank:XR_003306273.1)",""
"27678","rna27677","732514"," Genbank:NR_031531.1"," miRBase:MI0001598)"
"27679","rna27678","732514"," miRBase:MIMAT0001493"," miRBase:MI0001598)"
"27680","rna27679","107965724"," Genbank:XR_001706095.2)",""
"27681","rna27680","107965724"," Genbank:XR_001706094.2)",""
"27682","rna27681","107965723"," Genbank:XR_001706092.2)",""
"27683","rna27682","102655938"," Genbank:XR_003306279.1)",""
"27684","rna27683","410643"," Genbank:XM_016917154.2","GB51287"
"27685","rna27684","410643"," Genbank:XM_394120.7","GB51287"
"27686","rna27685","104794315"," Genbank:NR_127304.1"," miRBase:MI0020212)"
"27687","rna27686","104794315"," miRBase:MIMAT0023544"," miRBase:MI0020212)"
"27688","rna27687","104794315"," miRBase:MIMAT0023543"," miRBase:MI0020212)"
"27689","rna27688","551594"," Genbank:XM_016916906.2","GB51290"
"27690","rna27689","551594"," Genbank:XM_026445701.1","GB51290"
"27691","rna27690","551594"," Genbank:XM_026445702.1","GB51290"
"27692","rna27691","551594"," Genbank:NM_001168700.1","GB51290"
"27693","rna27692","102655707"," Genbank:XR_003306258.1)",""
"27694","rna27693","102655707"," Genbank:XR_003306259.1)",""
"27695","rna27694","102655707"," Genbank:XR_003306257.1)",""
"27696","rna27695","406077"," Genbank:XM_016916895.2","GB51292"
"27697","rna27696","406077"," Genbank:XM_016916899.2","GB51292"
"27698","rna27697","406077"," Genbank:XM_026445698.1","GB51292"
"27699","rna27698","406077"," Genbank:XM_016916896.2","GB51292"
"27700","rna27699","406077"," Genbank:XM_016916900.2","GB51292"
"27701","rna27700","406077"," Genbank:XM_016916901.2","GB51292"
"27702","rna27701","406077"," Genbank:XM_016916893.2","GB51292"
"27703","rna27702","406077"," Genbank:XM_016916898.2","GB51292"
"27704","rna27703","406077"," Genbank:NM_001011571.1","GB51292"
"27705","rna27704","102655734"," Genbank:XR_408310.3)",""
"27706","rna27705","100578558"," Genbank:XR_408311.3)",""
"27707","rna27706","100578558"," Genbank:XR_003306260.1)",""
"27708","rna27707","100578558"," Genbank:XR_001706103.2)",""
"27709","rna27708","102655316"," Genbank:XR_003306253.1)",""
"27710","rna27709","102655316"," Genbank:XR_003306252.1)",""
"27711","rna27710","102655316"," Genbank:XR_003306256.1)",""
"27712","rna27711","102655316"," Genbank:XR_003306251.1)",""
"27713","rna27712","102655316"," Genbank:XR_003306249.1)",""
"27714","rna27713","102655316"," Genbank:XR_003306255.1)",""
"27715","rna27714","102655316"," Genbank:XR_003306250.1)",""
"27716","rna27715","102655316"," Genbank:XR_003306254.1)",""
"27717","rna27716","102655509"," Genbank:XR_408305.3)",""
"27718","rna27717","102656757"," Genbank:XM_016917155.2)",""
"27719","rna27718","551506"," Genbank:XM_026445717.1","GB51295"
"27720","rna27719","551506"," Genbank:XM_623900.5","GB51295"
"27721","rna27720","113219303"," Genbank:XR_003306242.1)",""
"27722","rna27721","113219303"," Genbank:XR_003306240.1)",""
"27723","rna27722","113219303"," Genbank:XR_003306243.1)",""
"27724","rna27723","113219303"," Genbank:XR_003306244.1)",""
"27725","rna27724","113219303"," Genbank:XR_003306239.1)",""
"27726","rna27725","113219303"," Genbank:XR_003306241.1)",""
"27727","rna27726","107965722"," Genbank:XR_003306235.1)",""
"27728","rna27727","107965722"," Genbank:XR_003306234.1)",""
"27729","rna27728","107965722"," Genbank:XR_003306237.1)",""
"27730","rna27729","107965722"," Genbank:XR_003306236.1)",""
"27731","rna27730","107965722"," Genbank:XM_026445767.1)",""
"27732","rna27731","107965722"," Genbank:XM_026445766.1)",""
"27733","rna27732","107965722"," Genbank:XM_026445765.1)",""
"27734","rna27733","107965722"," Genbank:XR_003306238.1)",""
"27735","rna27734","100315657"," Genbank:NR_034282.1"," miRBase:MI0005727)"
"27736","rna27735","100315657"," miRBase:MIMAT0004419"," miRBase:MI0005727)"
"27737","rna27736","102654837"," Genbank:XR_003306245.1)",""
"27738","rna27737","724252"," Genbank:XM_001120045.5","GB51299"
"27739","rna27738","102654769"," Genbank:XR_003306233.1)",""
"27740","rna27739","113219315"," Genbank:XR_003306325.1)",""
"27741","rna27740","100315685"," Genbank:NR_034317.1"," miRBase:MI0010620)"
"27742","rna27741","100315685"," miRBase:MIMAT0010123"," miRBase:MI0010620)"
"27743","rna27742","113219327"," Genbank:XM_026445908.1)",""
"27744","rna27743","410648"," Genbank:XM_026445909.1","GB51302"
"27745","rna27744","102653741"," Genbank:XR_001705958.2)",""
"27746","rna27745","102653741"," Genbank:XR_003306210.1)",""
"27747","rna27746","102653741"," Genbank:XR_001705953.2)",""
"27748","rna27747","102653741"," Genbank:XR_001705952.2)",""
"27749","rna27748","102653741"," Genbank:XR_001705951.2)",""
"27750","rna27749","724422"," Genbank:XM_006559348.3","GB51303"
"27751","rna27750","724422"," Genbank:XM_001120278.5","GB51303"
"27752","rna27751","102653850"," Genbank:XR_003306204.1)",""
"27753","rna27752","102653850"," Genbank:XR_003306205.1)",""
"27754","rna27753","102653850"," Genbank:XR_003306206.1)",""
"27755","rna27754","102653850"," Genbank:XR_003306201.1)",""
"27756","rna27755","102653850"," Genbank:XR_003306202.1)",""
"27757","rna27756","102653850"," Genbank:XR_003306208.1)",""
"27758","rna27757","102653850"," Genbank:XR_003306209.1)",""
"27759","rna27758","102653850"," Genbank:XR_003306203.1)",""
"27760","rna27759","102653850"," Genbank:XR_003306200.1)",""
"27761","rna27760","102653850"," Genbank:XR_003306207.1)",""
"27762","rna27761","100578921"," Genbank:XM_003249455.4","GB51304"
"27763","rna27762","413799"," Genbank:XM_003249450.4","GB12343"
"27764","rna27763","413799"," Genbank:XM_003249451.4","GB12343"
"27765","rna27764","551252"," Genbank:XM_623643.6","GB51305"
"27766","rna27765","107965735","",""
"27767","rna27766","406140"," Genbank:NM_001011613.1","GB47546"
"27768","rna27767","724692"," Genbank:XM_001120583.5","GB47655"
"27769","rna27768","100578237"," Genbank:XM_006561407.3","GB47547"
"27770","rna27769","100577697"," Genbank:XM_016916948.2","GB47654"
"27771","rna27770","100577697"," Genbank:XM_016916949.2","GB47654"
"27772","rna27771","409777"," Genbank:XM_026445790.1","GB47549"
"27773","rna27772","409777"," Genbank:XM_026445791.1","GB47549"
"27774","rna27773","113219307"," Genbank:XR_003306285.1)",""
"27775","rna27774","102653761"," Genbank:XR_003306284.1)",""
"27776","rna27775","102653761"," Genbank:XR_003306283.1)",""
"27777","rna27776","102653761"," Genbank:XR_003306282.1)",""
"27778","rna27777","102653780"," Genbank:XM_006561411.3)",""
"27779","rna27778","113219309"," Genbank:XR_003306288.1)",""
"27780","rna27779","113219309"," Genbank:XR_003306289.1)",""
"27781","rna27780","551799"," Genbank:XR_003306281.1","GB47551"
"27782","rna27781","551799"," Genbank:XR_001705880.2","GB47551"
"27783","rna27782","551799"," Genbank:XM_016916945.2","GB47551"
"27784","rna27783","102656566"," Genbank:XR_001705896.2)",""
"27785","rna27784","107965668"," Genbank:XR_003306286.1)",""
"27786","rna27785","102656592"," Genbank:XR_001705889.2)",""
"27787","rna27786","102656592"," Genbank:XR_003306287.1)",""
"27788","rna27787","413119"," Genbank:XM_006561404.3","GB47652"
"27789","rna27788","413119"," Genbank:XM_006561405.3","GB47652"
"27790","rna27789","413121"," Genbank:XM_016916950.2","GB47552"
"27791","rna27790","413121"," Genbank:XM_396572.7","GB47552"
"27792","rna27791","413120"," Genbank:XM_006561398.3","GB47651"
"27793","rna27792","724966"," Genbank:NM_001135905.1","GB47650"
"27794","rna27793","551710"," Genbank:XM_624099.5","GB47553"
"27795","rna27794","551686"," Genbank:XM_624074.6","GB47554"
"27796","rna27795","413179"," Genbank:XM_396630.6","GB47649"
"27797","rna27796","410649"," Genbank:XM_026445794.1","GB47566"
"27798","rna27797","410649"," Genbank:XM_026445793.1","GB47566"
"27799","rna27798","410649"," Genbank:XM_026445798.1","GB47566"
"27800","rna27799","410649"," Genbank:XM_026445796.1","GB47566"
"27801","rna27800","410649"," Genbank:XM_026445795.1","GB47566"
"27802","rna27801","410649"," Genbank:XM_026445797.1","GB47566"
"27803","rna27802","100577317"," Genbank:XR_409094.3)",""
"27804","rna27803","100577317"," Genbank:XR_001705863.2)",""
"27805","rna27804","100577317"," Genbank:XR_001705862.2)",""
"27806","rna27805","102655539"," Genbank:XR_409099.3)",""
"27807","rna27806","102655582"," Genbank:XR_003306311.1)",""
"27808","rna27807","102655582"," Genbank:XR_003306310.1)",""
"27809","rna27808","102655619"," Genbank:XR_003306300.1)",""
"27810","rna27809","102655619"," Genbank:XR_003306301.1)",""
"27811","rna27810","102655619"," Genbank:XR_001705842.2)",""
"27812","rna27811","102655619"," Genbank:XR_003306298.1)",""
"27813","rna27812","102655619"," Genbank:XR_003306299.1)",""
"27814","rna27813","113219310"," Genbank:XR_003306309.1)",""
"27815","rna27814","102655781"," Genbank:XR_003306307.1)",""
"27816","rna27815","102655781"," Genbank:XR_003306306.1)",""
"27817","rna27816","102655781"," Genbank:XR_003306305.1)",""
"27818","rna27817","102655781"," Genbank:XR_003306304.1)",""
"27819","rna27818","102655864"," Genbank:XR_003306308.1)",""
"27820","rna27819","102655928"," Genbank:XR_003306297.1)",""
"27821","rna27820","102655928"," Genbank:XR_001705822.2)",""
"27822","rna27821","102655928"," Genbank:XR_003306296.1)",""
"27823","rna27822","102655928"," Genbank:XR_003306293.1)",""
"27824","rna27823","102655928"," Genbank:XR_003306292.1)",""
"27825","rna27824","102655928"," Genbank:XR_003306295.1)",""
"27826","rna27825","102655928"," Genbank:XR_003306291.1)",""
"27827","rna27826","102655928"," Genbank:XM_006561394.2)",""
"27828","rna27827","102655928"," Genbank:XM_006561396.3)",""
"27829","rna27828","102656015"," Genbank:XR_001705839.2)",""
"27830","rna27829","102656015"," Genbank:XR_001705838.2)",""
"27831","rna27830","102656015"," Genbank:XR_409114.3)",""
"27832","rna27831","107963996"," Genbank:XM_016916938.2)",""
"27833","rna27832","100577163"," Genbank:XM_016916939.2)",""
"27834","rna27833","102656292"," Genbank:XR_001705833.2)",""
"27835","rna27834","102656292"," Genbank:XR_003306303.1)",""
"27836","rna27835","102656292"," Genbank:XR_003306302.1)",""
"27837","rna27836","413852"," Genbank:XM_397291.7","GB47567"
"27838","rna27837","413852"," Genbank:XM_016916940.2","GB47567"
"27839","rna27838","551505"," Genbank:XM_623899.6","GB47638"
"27840","rna27839","725118"," Genbank:XM_026445710.1","GB47568"
"27841","rna27840","113219291"," Genbank:XR_003306198.1)",""
"27842","rna27841","102654289"," Genbank:XM_026445776.1)",""
"27843","rna27842","551429"," Genbank:XM_006561384.3","GB47636"
"27844","rna27843","551429"," Genbank:XM_016916936.2","GB47636"
"27845","rna27844","551429"," Genbank:XM_026445777.1","GB47636"
"27846","rna27845","725252"," Genbank:XM_001121123.5","GB47570"
"27847","rna27846","685996"," Genbank:XM_006561307.3","GB47635"
"27848","rna27847","685996"," Genbank:XM_006561308.3","GB47635"
"27849","rna27848","685996"," Genbank:NM_001171169.1","GB47635"
"27850","rna27849","685996"," Genbank:NM_001040277.1","GB47635"
"27851","rna27850","685996"," Genbank:XM_006561309.3","GB47635"
"27852","rna27851","412563"," Genbank:XM_006561381.3","GB47571"
"27853","rna27852","113219304"," Genbank:XM_026445780.1)",""
"27854","rna27853","412608"," Genbank:XM_396063.7","GB47633"
"27855","rna27854","412608"," Genbank:XM_006561380.3","GB47633"
"27856","rna27855","725395"," Genbank:XM_026445706.1","GB47572"
"27857","rna27856","551374"," Genbank:XM_026445910.1","GB47632"
"27858","rna27857","100578071"," Genbank:XM_026445708.1","GB47631"
"27859","rna27858","725883"," Genbank:XM_006561377.3","GB12060"
"27860","rna27859","551436"," Genbank:XM_623829.6","GB47573"
"27861","rna27860","102654610"," Genbank:XM_026445722.1)",""
"27862","rna27861","550989"," Genbank:XM_026445728.1","GB47630"
"27863","rna27862","550989"," Genbank:XM_026445724.1","GB47630"
"27864","rna27863","550989"," Genbank:XM_026445725.1","GB47630"
"27865","rna27864","550989"," Genbank:XM_026445723.1","GB47630"
"27866","rna27865","550989"," Genbank:XR_003306221.1","GB47630"
"27867","rna27866","550989"," Genbank:XR_003306220.1","GB47630"
"27868","rna27867","550989"," Genbank:XM_026445726.1","GB47630"
"27869","rna27868","550989"," Genbank:XM_026445727.1","GB47630"
"27870","rna27869","550989"," Genbank:XM_016917057.2","GB47630"
"27871","rna27870","550989"," Genbank:XM_016917056.2","GB47630"
"27872","rna27871","550989"," Genbank:XM_016917059.2","GB47630"
"27873","rna27872","100578035"," Genbank:XM_026445748.1)",""
"27874","rna27873","100578035"," Genbank:XM_026445749.1)",""
"27875","rna27874","412529"," Genbank:XM_006561366.3","GB47575"
"27876","rna27875","412529"," Genbank:XM_003249806.4","GB47575"
"27877","rna27876","412529"," Genbank:XM_006561365.3","GB47575"
"27878","rna27877","100576544"," Genbank:XM_003249804.4","GB47576"
"27879","rna27878","100576544"," Genbank:XM_003249805.4","GB47576"
"27880","rna27879","551106"," Genbank:XM_623502.5","GB47629"
"27881","rna27880","551151"," Genbank:XM_006561364.3","GB47577"
"27882","rna27881","551151"," Genbank:XM_006561363.3","GB47577"
"27883","rna27882","551151"," Genbank:XM_623546.6","GB47577"
"27884","rna27883","725662"," Genbank:XM_026445833.1","GB47628"
"27885","rna27884","725662"," Genbank:XM_026445832.1","GB47628"
"27886","rna27885","412357"," Genbank:XM_006561362.3","GB47627"
"27887","rna27886","412357"," Genbank:XM_395818.6","GB47627"
"27888","rna27887","412357"," Genbank:XM_006561361.3","GB47627"
"27889","rna27888","412357"," Genbank:XM_006561360.3","GB47627"
"27890","rna27889","412357"," Genbank:XM_026445841.1","GB47627"
"27891","rna27890","725470"," Genbank:XM_026445836.1","GB47579"
"27892","rna27891","725470"," Genbank:XM_016916976.2","GB47579"
"27893","rna27892","725470"," Genbank:XM_006561356.3","GB47579"
"27894","rna27893","725470"," Genbank:XM_026445835.1","GB47579"
"27895","rna27894","725470"," Genbank:XM_006561357.3","GB47579"
"27896","rna27895","725470"," Genbank:XM_006561355.3","GB47579"
"27897","rna27896","725470"," Genbank:XM_016916977.2","GB47579"
"27898","rna27897","725470"," Genbank:XM_006561358.3","GB47579"
"27899","rna27898","725470"," Genbank:XM_016916975.2","GB47579"
"27900","rna27899","102653621"," Genbank:XR_409090.3)",""
"27901","rna27900","551214"," Genbank:XM_026445837.1","GB47626"
"27902","rna27901","551214"," Genbank:XM_026445839.1","GB47626"
"27903","rna27902","551214"," Genbank:XM_026445838.1","GB47626"
"27904","rna27903","551214"," Genbank:XM_026445840.1","GB47626"
"27905","rna27904","409655"," Genbank:XM_026445799.1","GB47584"
"27906","rna27905","409655"," Genbank:XM_026445802.1","GB47584"
"27907","rna27906","409655"," Genbank:XM_026445811.1","GB47584"
"27908","rna27907","409655"," Genbank:XM_026445804.1","GB47584"
"27909","rna27908","409655"," Genbank:XM_026445816.1","GB47584"
"27910","rna27909","409655"," Genbank:XM_026445806.1","GB47584"
"27911","rna27910","409655"," Genbank:XM_026445808.1","GB47584"
"27912","rna27911","409655"," Genbank:XM_026445814.1","GB47584"
"27913","rna27912","409655"," Genbank:XM_026445801.1","GB47584"
"27914","rna27913","409655"," Genbank:XM_026445809.1","GB47584"
"27915","rna27914","409655"," Genbank:XM_026445800.1","GB47584"
"27916","rna27915","409655"," Genbank:XM_026445818.1","GB47584"
"27917","rna27916","409655"," Genbank:XM_026445817.1","GB47584"
"27918","rna27917","409655"," Genbank:XM_026445812.1","GB47584"
"27919","rna27918","409655"," Genbank:XM_026445815.1","GB47584"
"27920","rna27919","409655"," Genbank:XM_026445819.1","GB47584"
"27921","rna27920","409655"," Genbank:XM_026445820.1","GB47584"
"27922","rna27921","409655"," Genbank:XM_026445810.1","GB47584"
"27923","rna27922","409655"," Genbank:XM_026445813.1","GB47584"
"27924","rna27923","409655"," Genbank:XM_026445823.1","GB47584"
"27925","rna27924","409655"," Genbank:XM_026445824.1","GB47584"
"27926","rna27925","409655"," Genbank:XM_026445825.1","GB47584"
